Brand,Model Name,Model Variant,Car Type,Transmission,Fuel Type,Kilometers,Owner,State,Accidental,Car_Age,KM_Per_Year,Price,Predicted_Price_INR,Is_Fraudulent_Deviance,fraud_score,is_anomaly,price_deviation_pct
MG,Hector,Sharp,SUV,0,Diesel,52770,1,Assam,0,5,10554.0,520695,1.076917e+06,0,35.0,0,-51.649477164906855
Tata,Tiago,XZ,Hatchback,0,Petrol,102996,1,Punjab,0,9,11444.0,648375,578264.8,0,8.48696482807347,0,12.124235468676387
Mahindra,Thar,AX7,SUV,0,Diesel,130327,1,Maharashtra,0,7,18618.14285714286,181912,725701.25,0,35.0,0,-74.93293555715937
Mahindra,XUV500,AX3,SUV,0,Petrol,75014,1,Karnataka,1,5,15002.8,1498489,827683.8,0,35.0,0,81.04606824118599
Toyota,Etios,VX,Sedan,0,CNG,115713,2,Madhya Pradesh,0,16,7232.0625,93368,374657.12,0,35.0,0,-75.07908063939796
Maruti Suzuki,Ertiga,Base,MPV,1,Petrol,142850,2,West Bengal,1,6,23808.33333333333,985976,623477.3,0,35.0,0,58.141439990248244
Mahindra,Thar,AX5,SUV,0,Diesel,106827,3,Karnataka,0,16,6676.6875,250129,421625.4,0,28.4725452013721,0,-40.67506457338872
Hyundai,Grand i10,Era,Hatchback,1,Petrol,20617,1,Rajasthan,0,3,6872.333333333333,2090000,1.1727756e+06,0,35.0,0,78.20970656684649
Toyota,Innova,VX,MPV,1,Diesel,17910,1,Karnataka,0,6,2985.0,847000,1.4029939e+06,0,27.740371460994442,0,-39.62910208713492
Skoda,Superb,L&K,Sedan,0,Diesel,94416,3,Madhya Pradesh,0,17,5553.882352941177,97165,374972.7,0,35.0,0,-74.08744603565293
Tata,Altroz,XZA+,Hatchback,1,CNG,112031,2,Delhi,0,3,37343.66666666666,606936,851877.75,1,60.1272101542739,1,-28.753157363248423
Mahindra,Bolero,W8,SUV,0,Petrol,136075,2,Karnataka,0,24,5669.791666666667,125779,477237.8,0,35.0,0,-73.64437672255904
Volkswagen,Taigun,GT,SUV,0,Petrol,16878,1,Tamil Nadu,0,4,4219.5,1963500,1.5785845e+06,0,17.06850979469265,0,24.3835854209895
Maruti Suzuki,S-Presso,ZX,Hatchback,1,CNG,163317,1,Maharashtra,0,6,27219.5,1769080,1.0207449e+06,0,35.0,0,73.31265072479546
Volkswagen,Polo,Highline,Hatchback,0,Petrol,137522,2,Kerala,0,10,13752.2,175560,521275.7,0,35.0,0,-66.32108417678697
Jaguar,XE,R-Dynamic,Sedan,0,Petrol,161942,1,Delhi,0,9,17993.555555555555,822937,639427.56,1,45.0893132832384,1,28.69901897605485
Maruti Suzuki,WagonR,V,Hatchback,0,CNG,145438,3,Gujarat,0,14,10388.42857142857,161648,364058.9,0,35.0,0,-55.59839431891388
Toyota,Glanza,ZX,Hatchback,0,Petrol,95154,1,Maharashtra,0,5,19030.8,1653696,1.1469691e+06,0,30.925750725853234,0,44.17964389407605
Maruti Suzuki,WagonR,V,Hatchback,0,Petrol,112082,1,Himachal Pradesh,0,6,18680.33333333333,783750,850371.75,0,5.484098572183283,0,-7.834426531690405
Honda,WR-V,V,SUV,1,Petrol,144530,1,Tamil Nadu,1,7,20647.14285714286,770621,573922.0,0,23.990943020131656,0,34.27277574304522
Ford,EcoSport,Titanium+,SUV,0,Electric,96426,1,West Bengal,0,5,19285.2,2100136,1.1718406e+06,0,35.0,0,79.21686236129594
Maruti Suzuki,Ertiga,Z,MPV,0,Diesel,168917,2,Karnataka,0,9,18768.555555555555,160083,627708.3,0,35.0,0,-74.49723114826521
Toyota,Glanza,E,Hatchback,1,Petrol,176150,2,Maharashtra,0,6,29358.33333333333,1517340,901398.56,0,35.0,0,68.33175280330003
Maruti Suzuki,Swift,Base,Sedan,1,Diesel,50857,1,Karnataka,0,3,16952.333333333332,1000065,1.1939298e+06,0,11.366273853214562,0,-16.237534076020804
Ford,Endeavour,Trend,SUV,0,Diesel,16557,1,Telangana,0,19,871.421052631579,254100,782865.8,0,35.0,0,-67.54233025088192
Maruti Suzuki,Ertiga,L,MPV,0,Petrol,143389,1,Karnataka,0,6,23898.166666666668,950400,911177.8,0,3.0131913742138003,0,4.304559106019715
Honda,WR-V,V,SUV,0,Petrol,127300,2,Kerala,0,8,15912.5,921690,531291.5,0,35.0,0,73.48103630492865
Maruti Suzuki,Alto,V,Hatchback,0,Petrol,85662,3,Andhra Pradesh,0,12,7138.5,647769,387551.84,0,35.0,0,67.14383132127726
Maruti Suzuki,Swift,L,Sedan,0,Diesel,90717,2,Maharashtra,0,14,6479.785714285715,633641,463275.25,0,25.741937433523592,0,36.77419633360513
Nissan,Terrano,XV Premium (O),SUV,0,Diesel,73972,1,Telangana,0,7,10567.42857142857,703395,835552.56,0,11.071750348440826,0,-15.816786212058323
Ford,EcoSport,Trend,SUV,0,Petrol,81422,1,Delhi,0,11,7402.0,492376,808509.6,0,27.370550783486344,0,-39.10078683355192
Hyundai,Creta,Base,SUV,0,Petrol,95953,1,Gujarat,0,10,9595.3,914413,817422.94,1,33.3057424296954,1,11.865346328136283
Renault,Triber,RXE,MPV,0,Petrol,85083,1,Andhra Pradesh,0,5,17016.6,743850,923651.06,0,13.626438474432003,0,-19.466340677760005
Toyota,Glanza,ZX,Hatchback,0,Petrol,54356,1,Tamil Nadu,0,6,9059.333333333334,620136,1.1814042e+06,0,33.25599810564419,0,-47.50856872234885
Mahindra,Thar,W8(O),SUV,0,CNG,18066,2,Andhra Pradesh,0,12,1505.5,871435,532948.06,0,35.0,0,63.512180889108684
Skoda,Slavia,L&K,Sedan,0,Diesel,140987,1,Goa,0,3,46995.66666666666,473812,793491.8,0,28.20140866292807,0,-40.28772666132582
Tata,Harrier,XT,SUV,0,CNG,30945,1,Tamil Nadu,0,6,5157.5,1426425,1.4305531e+06,0,0.2019979160158767,0,-0.28856845145125243
Volkswagen,Ameo,Trendline,Sedan,0,Diesel,83970,1,Tamil Nadu,0,9,9330.0,1081888,726411.06,0,34.255240468615526,0,48.936057812307894
Toyota,Fortuner,ZX,SUV,0,Petrol,51186,1,Punjab,0,13,3937.3846153846152,670134,638357.5,0,3.48449732320839,0,4.977853318869129
Maruti Suzuki,Swift,Z,Sedan,1,Petrol,11999,1,Uttar Pradesh,0,10,1199.9,1313408,845761.7,0,35.0,0,55.2929175454049
Volkswagen,Ameo,Highline,Sedan,0,Diesel,161488,1,Maharashtra,0,10,16148.8,768075,618376.7,0,16.94579062701163,0,24.208272324302328
Maruti Suzuki,Ertiga,Z,MPV,0,Diesel,173612,2,Tamil Nadu,1,3,57870.66666666666,191184,748048.06,1,100.0,1,-74.44228391407671
Hyundai,Verna,Magna,Sedan,0,Diesel,56849,2,Uttarakhand,0,17,3344.058823529412,570037,441051.62,0,20.4714725855505,0,29.244960836500717
Maruti Suzuki,Dzire,Base,Sedan,0,CNG,88820,1,Kerala,0,5,17764.0,820507,815026.9,0,0.4706700622602168,0,0.6723858032288812
Hyundai,Verna,Base,Sedan,0,CNG,172511,1,Telangana,0,7,24644.42857142857,886029,572214.94,0,35.0,0,54.841990646215876
Tata,Tigor,XT,Sedan,0,Petrol,117585,1,Karnataka,0,5,23517.0,862125,909701.6,0,3.660940750765395,0,-5.229915358236279
Maruti Suzuki,S-Presso,V,Hatchback,0,Diesel,177579,2,Gujarat,0,3,59193.0,871200,950229.25,0,5.8218030017493145,0,-8.31686143107045
Mahindra,Thar,AX3,SUV,0,Petrol,77763,1,Maharashtra,0,10,7776.3,422037,832496.56,0,34.51325887606893,0,-49.30465553724133
Maruti Suzuki,S-Presso,Base,Hatchback,1,Diesel,122020,1,Uttar Pradesh,0,4,30505.0,1332375,862908.06,0,35.0,0,54.405209303511405
Maruti Suzuki,Swift,V,Sedan,0,CNG,167869,2,West Bengal,0,21,7993.761904761905,144147,395718.84,0,35.0,0,-63.57337986889839
Maruti Suzuki,Ertiga,Z,MPV,0,CNG,92943,2,Karnataka,1,14,6638.785714285715,527791,416031.38,0,18.80428789775771,0,26.863268425368158
Maruti Suzuki,Dzire,ZX,Sedan,0,Hybrid,14749,1,Uttar Pradesh,0,5,2949.8,1842183,976434.5,0,35.0,0,88.66426780290946
Maruti Suzuki,WagonR,V,Hatchback,1,CNG,154378,2,Delhi,0,16,9648.625,417268,461528.8,0,6.713030240121791,0,-9.590043200173987
Maruti Suzuki,Swift,Z,Sedan,0,Petrol,158415,2,Tamil Nadu,0,4,39603.75,1375951,854525.44,0,35.0,0,61.01931430215616
Maruti Suzuki,Ignis,ZX,Hatchback,0,Petrol,151396,2,Rajasthan,1,9,16821.777777777777,657868,386930.2,0,35.0,0,70.0224022970552
Hyundai,i10,SX(O),Hatchback,0,Diesel,109201,3,Delhi,0,18,6066.722222222223,408375,387278.53,0,3.8131543407106947,0,5.447363343872421
Hyundai,Creta,Era,SUV,0,Petrol,57302,2,Tamil Nadu,0,11,5209.272727272727,1176076,716292.3,0,35.0,0,64.18939300008194
Maruti Suzuki,S-Presso,V,Hatchback,0,Petrol,29477,1,Punjab,0,3,9825.666666666666,1520000,1.0846569e+06,0,28.09553827794619,0,40.13648325420885
Hyundai,Verna,Era,Sedan,0,Hybrid,30262,2,Odisha,0,11,2751.090909090909,992352,745922.8,0,23.12577499431283,0,33.036821420446906
Hyundai,Venue,SX,SUV,1,Petrol,104761,1,Uttar Pradesh,0,6,17460.166666666668,1234406,924651.5,0,23.449715919997967,0,33.49959417142567
Maruti Suzuki,Dzire,Z,Sedan,0,Petrol,82354,1,Kerala,0,3,27451.33333333333,1236650,965627.7,0,19.646870238484123,0,28.066957483548748
Hyundai,Grand i10,Base,Hatchback,1,Petrol,142739,1,Maharashtra,0,4,35684.75,635250,1.04003256e+06,0,27.244127152028476,0,-38.920181645754965
Volkswagen,Taigun,Highline,SUV,1,Petrol,57169,1,Uttarakhand,0,4,14292.25,1718293,1.0475334e+06,0,35.0,0,64.03229157257161
Hyundai,Creta,Era,SUV,0,Diesel,76116,1,Delhi,0,8,9514.5,1266111,834426.75,0,35.0,0,51.73422951745016
Maruti Suzuki,Alto,Base,Hatchback,0,Diesel,94935,3,Delhi,0,21,4520.714285714285,118428,447048.62,0,35.0,0,-73.50892198807233
Honda,WR-V,ZX,SUV,0,Petrol,43483,1,Gujarat,0,6,7247.166666666667,623700,1.4383144e+06,0,35.0,0,-56.63674014243235
Skoda,Superb,Monte Carlo,Sedan,0,Petrol,101046,2,Delhi,0,11,9186.0,482790,579458.2,0,11.677759104922474,0,-16.682513007032107
Maruti Suzuki,Alto,ZX,Hatchback,0,Petrol,64945,1,Madhya Pradesh,0,14,4638.928571428572,981882,594702.6,0,35.0,0,65.10470253935739
Volkswagen,Vento,Comfortline,Sedan,0,Petrol,162230,2,Telangana,0,16,10139.375,151734,434949.1,0,35.0,0,-65.114538188413
Hyundai,Venue,Era,SUV,0,Diesel,23270,1,Delhi,0,6,3878.3333333333335,1848000,1.2782759e+06,0,31.198812032652967,0,44.569731475218525
Honda,Amaze,E,Sedan,0,Petrol,19904,1,Andhra Pradesh,0,7,2843.428571428572,1263500,735702.94,0,35.0,0,71.7405131334004
Tata,Tigor,XZ,Sedan,1,Diesel,30572,1,Gujarat,0,5,6114.4,1494350,1.3521938e+06,0,7.359106267130728,0,10.513008953043897
Tata,Tiago,XZA+,Hatchback,0,Petrol,102383,1,Odisha,1,7,14626.142857142857,368063,354093.9,0,2.761517623547073,0,3.9450251764958186
Toyota,Urban Cruiser,ZX,SUV,0,Diesel,101716,2,Gujarat,0,5,20343.2,905612,928127.2,0,1.6981111492329815,0,-2.425873070332831
Maruti Suzuki,Ertiga,ZX,MPV,0,Diesel,40223,1,Maharashtra,0,3,13407.666666666666,2257200,1.4238721e+06,0,35.0,0,58.52547152013388
Renault,Kiger,RXZ,SUV,0,Diesel,37757,1,Maharashtra,0,5,7551.4,1386000,1.3205669e+06,0,3.468448918953839,0,4.954927027076914
Mahindra,Scorpio,W10,SUV,0,Diesel,87500,2,Tamil Nadu,0,5,17500.0,1680109,1.0116522e+06,0,35.0,0,66.07575417317031
Maruti Suzuki,Celerio,Base,Hatchback,0,CNG,32366,1,Maharashtra,0,6,5394.333333333333,1672000,1.1463438e+06,0,32.09851975029304,0,45.855028214704355
Nissan,Terrano,XV Premium,SUV,0,Diesel,107857,3,Maharashtra,1,12,8988.083333333334,457414,306040.53,0,34.62333165225153,0,49.46190236035933
Hyundai,Aura,Era,Sedan,1,Diesel,122460,1,Gujarat,1,6,20410.0,405802,704876.2,0,29.70052542028879,0,-42.42932202898399
Ford,EcoSport,Trend,SUV,0,Petrol,158692,2,Maharashtra,1,13,12207.076923076924,370983,355038.9,0,3.1435612910380857,0,4.4908018443401225
Maruti Suzuki,Celerio,ZX,Hatchback,1,Petrol,15065,1,Tamil Nadu,0,12,1255.4166666666667,431244,885534.9,0,35.0,0,-51.30129685745014
Honda,WR-V,S,SUV,0,CNG,26109,1,Delhi,0,4,6527.25,877800,1.217987e+06,0,19.551185685889912,0,-27.93026526555702
Mahindra,Thar,W8(O),SUV,0,Petrol,167016,2,Delhi,0,9,18557.33333333333,640332,611419.0,0,3.3101849958866176,0,4.728835708409454
Honda,City,VX,Sedan,1,Diesel,147594,3,Haryana,0,25,5903.76,399271,366819.53,1,71.19269864055255,1,8.846712343646505
Maruti Suzuki,Celerio,ZX,Hatchback,0,Petrol,126098,2,Delhi,1,5,25219.6,374096,611239.25,0,27.157986827580196,0,-38.79712403940028
Maruti Suzuki,Alto,L,Hatchback,0,Petrol,121145,2,Karnataka,0,25,4845.8,651657,437110.84,0,34.35794639331685,0,49.08278056188122
Mahindra,Bolero,W10,SUV,0,Diesel,175347,3,Delhi,0,13,13488.23076923077,678923,433501.47,0,35.0,0,56.613771565220325
Maruti Suzuki,S-Presso,L,Hatchback,0,Petrol,166024,2,Delhi,0,7,23717.714285714286,195148,577004.7,0,35.0,0,-66.17913091043997
Maruti Suzuki,Baleno,Base,Hatchback,0,Diesel,47504,1,West Bengal,0,7,6786.285714285715,770000,901467.06,0,10.208575285577892,0,-14.58367897939699
Honda,City,E,Sedan,1,CNG,81055,2,Delhi,0,11,7368.636363636364,234095,663290.3,0,35.0,0,-64.70700753676392
Honda,Jazz,VX,Sedan,0,Diesel,109429,1,Gujarat,0,8,13678.625,768075,621487.06,0,16.510650412775085,0,23.58664344682155
Maruti Suzuki,Baleno,ZX,Hatchback,0,Petrol,113596,1,Maharashtra,0,10,11359.6,187110,712099.94,0,35.0,0,-73.72419373369205
Maruti Suzuki,Ertiga,ZX,MPV,0,Petrol,93192,1,Telangana,0,11,8472.0,289396,818026.56,0,35.0,0,-64.62266468272539
Maruti Suzuki,Alto,V,Hatchback,0,Diesel,29239,1,Maharashtra,0,11,2658.090909090909,539000,884821.8,0,27.358646151142437,0,-39.08378021591777
Maruti Suzuki,Baleno,V,Hatchback,0,Diesel,17414,1,Telangana,1,3,5804.666666666667,249228,780463.06,0,35.0,0,-68.06665017538866
Tata,Harrier,XE,SUV,0,Petrol,21951,1,Uttar Pradesh,0,7,3135.8571428571427,628425,844561.5,0,17.914095065901062,0,-25.59156437985866
Hyundai,Grand i10,Magna,Hatchback,0,Hybrid,138893,2,Delhi,0,3,46297.66666666666,1219680,916445.6,0,23.161664665047635,0,33.08809237863948
Ford,EcoSport,Trend,SUV,0,Petrol,68547,1,Gujarat,1,13,5272.846153846154,497796,409136.8,0,15.168870009710993,0,21.669814299587134
Nissan,Sunny,XL,Sedan,0,Petrol,140254,2,Karnataka,0,15,9350.266666666666,189667,440100.1,0,35.0,0,-56.90366743985725
Honda,Jazz,ZX,Sedan,0,Diesel,77871,2,Haryana,0,13,5990.076923076923,779810,482134.62,0,35.0,0,61.741131950438124
Maruti Suzuki,Alto,V,Hatchback,0,Petrol,143142,3,Tamil Nadu,0,18,7952.333333333333,238218,374716.47,0,25.498993530691994,0,-36.42713361527428
Honda,Brio,V,Hatchback,0,Petrol,144942,2,Delhi,0,9,16104.666666666666,355740,571265.44,0,26.40940556639224,0,-37.727722237703205
Maruti Suzuki,WagonR,Base,Hatchback,1,Petrol,53437,1,Tamil Nadu,0,3,17812.333333333332,1052700,1.1546244e+06,0,6.179244440426783,0,-8.827492057752547
Honda,Jazz,ZX,Sedan,0,CNG,146439,1,Uttar Pradesh,0,8,18304.875,923650,547010.06,0,35.0,0,68.85429781284873
Hyundai,Venue,SX,SUV,1,Diesel,81524,2,Maharashtra,0,6,13587.333333333334,291808,1.2094408e+06,0,35.0,0,-75.87248486542231
Maruti Suzuki,S-Presso,Z,Hatchback,0,Petrol,159083,1,Karnataka,1,4,39770.75,490814,684927.8,0,19.8385386416178,0,-28.340769488025426
Maruti Suzuki,Swift,V,Sedan,1,Petrol,119781,2,Kerala,0,3,39927.0,982822,741835.1,0,22.739663682007507,0,32.485233831439295
Renault,Kwid,RXE,Hatchback,0,Diesel,49339,1,Karnataka,1,9,5482.111111111111,305791,640138.44,0,35.0,0,-52.230489205704046
Maruti Suzuki,WagonR,L,Hatchback,0,Diesel,108310,1,Delhi,0,11,9846.363636363636,942480,635787.6,0,33.766725563430086,0,48.238179376328695
Maruti Suzuki,Alto,ZX,Hatchback,1,Diesel,169443,3,Delhi,0,22,7701.954545454545,606436,447929.88,0,24.770459326920317,0,35.386370467029025
Mahindra,XUV500,W11,SUV,0,Diesel,90808,1,Karnataka,0,9,10089.777777777776,1266111,808819.5,0,35.0,0,56.538139844551225
Maruti Suzuki,WagonR,V,Hatchback,1,Petrol,69967,2,Kerala,0,26,2691.038461538461,352022,540747.75,0,24.43061945241566,0,-34.90088493202237
Maruti Suzuki,Ignis,ZX,Hatchback,0,CNG,21867,1,Maharashtra,0,8,2733.375,1580040,933989.25,0,35.0,0,69.17111198014324
Maruti Suzuki,Dzire,Base,Sedan,0,Diesel,73990,2,Tamil Nadu,1,10,7399.0,157194,439917.75,0,35.0,0,-64.26741135132646
Hyundai,Venue,Sportz,SUV,0,Petrol,14992,2,Gujarat,0,7,2141.714285714286,782628,790116.56,0,0.6634456229361727,0,-0.9477794613373897
Hyundai,Aura,SX(O),Sedan,0,Petrol,20894,1,Karnataka,0,3,6964.666666666667,1254000,1.1313631e+06,0,7.5878213283644,0,10.839744754806286
Tata,Tigor,XM,Sedan,0,Diesel,10433,1,West Bengal,0,7,1490.428571428571,1243550,718467.06,0,35.0,0,73.08378698292798
Maruti Suzuki,Dzire,V,Sedan,0,Petrol,162063,2,Karnataka,0,6,27010.5,1103520,788520.4,0,27.96373365748475,0,39.94819093926393
Honda,Brio,E,Hatchback,0,Petrol,73638,1,Gujarat,1,7,10519.714285714286,492439,532541.3,0,5.271256537491634,0,-7.530366482130906
Hyundai,Venue,SX(O),SUV,0,Petrol,125474,2,Karnataka,0,5,25094.8,1295910,895604.6,0,31.287663627239528,0,44.6966623246279
Mahindra,TUV300,W8,SUV,0,Diesel,48796,2,Maharashtra,1,8,6099.5,991006,557319.4,0,35.0,0,77.81653472930131
Hyundai,Verna,SX,Sedan,0,Petrol,46311,1,Maharashtra,0,14,3307.928571428572,804650,659009.8,0,15.469895791574423,0,22.099851130820607
Hyundai,i20,SX,Hatchback,0,Petrol,92793,3,Andhra Pradesh,0,17,5458.411764705882,340931,400957.3,0,10.479524238630763,0,-14.970748912329663
Maruti Suzuki,Alto,Z,Hatchback,0,Petrol,79813,1,Rajasthan,0,18,4434.055555555556,286382,562244.0,0,34.345124180960575,0,-49.06446311565797
Hyundai,Verna,Asta,Sedan,0,Petrol,163592,2,Karnataka,0,8,20449.0,772464,578406.06,0,23.485327187420342,0,33.55046741060049
Maruti Suzuki,Alto,V,Hatchback,1,Diesel,125448,3,Delhi,0,22,5702.181818181818,524081,412527.84,0,18.928954871303763,0,27.04136410186252
Honda,City,VX,Sedan,0,Petrol,51269,1,Maharashtra,0,22,2330.409090909091,150009,587157.0,0,35.0,0,-74.4516372963279
Maruti Suzuki,Ignis,ZX,Hatchback,0,Petrol,91286,2,Delhi,0,7,13040.857142857143,1273345,753869.94,0,35.0,0,68.90778324742523
Mahindra,Thar,AX3,SUV,1,Electric,114986,2,Punjab,0,16,7186.625,131439,529303.94,1,75.0,1,-75.16757562378798
Honda,Amaze,ZX,Sedan,0,Diesel,97821,2,Gujarat,0,13,7524.692307692308,475230,532953.06,0,7.581557662969616,0,-10.830796661385167
Mahindra,XUV500,W4,SUV,0,Petrol,94162,2,West Bengal,0,14,6725.857142857143,340443,542402.7,0,26.06398981937198,0,-37.2342711705314
Maruti Suzuki,WagonR,Z,Hatchback,0,Diesel,56432,2,Maharashtra,0,18,3135.1111111111118,437712,602406.94,0,19.137637545882345,0,-27.339482208403354
Toyota,Urban Cruiser,G,SUV,0,Petrol,150290,2,Tamil Nadu,0,6,25048.33333333333,914760,878422.0,0,2.8957152712477594,0,4.136736101782514
Toyota,Etios,ZX,Sedan,0,Diesel,137349,2,Delhi,0,13,10565.307692307691,696459,475433.44,0,32.54249313291095,0,46.489275904158504
Maruti Suzuki,Celerio,V,Hatchback,0,Petrol,169029,1,Delhi,0,10,16902.9,635250,678874.25,0,4.498178418168018,0,-6.425969168811455
Maruti Suzuki,Ignis,ZX,Hatchback,0,Petrol,110913,2,Gujarat,0,9,12323.666666666666,1097712,636043.9,0,35.0,0,72.58432053920808
Toyota,Urban Cruiser,G+,SUV,0,Petrol,71479,1,Karnataka,0,6,11913.166666666666,301455,1.1706134e+06,0,35.0,0,-74.2481158648986
Maruti Suzuki,Baleno,Z,Hatchback,0,CNG,151869,1,Tamil Nadu,0,10,15186.9,230422,676984.9,0,35.0,0,-65.96349364526054
Hyundai,i20,Asta,Hatchback,0,Petrol,162213,2,Telangana,0,17,9541.941176470587,199650,456758.9,0,35.0,0,-56.28985066998899
Toyota,Glanza,E,Hatchback,0,Petrol,173229,2,North East,0,5,34645.8,564300,734994.56,0,16.25674526673794,0,-23.223921809625633
Hyundai,Grand i10,Era,Hatchback,0,Diesel,61334,1,Maharashtra,0,13,4718.0,842160,606902.94,0,27.134477949367316,0,38.763539927667594
Hyundai,i20,Sportz,Hatchback,0,Petrol,41782,1,Gujarat,0,4,10445.5,990000,1.266334e+06,0,15.275101197630322,0,-21.82157313947189
Tata,Tiago,XT,Hatchback,0,CNG,54869,1,Delhi,0,5,10973.8,1181895,1.0914319e+06,0,5.801936790603627,0,8.288481129433753
Toyota,Urban Cruiser,ZX,SUV,0,Petrol,121058,2,Maharashtra,0,6,20176.33333333333,576298,918191.94,0,26.064894111532098,0,-37.23556301647443
Honda,Amaze,S,Sedan,0,Diesel,23160,1,Andhra Pradesh,0,4,5790.0,361000,899869.4,0,35.0,0,-59.883066361714995
MG,Astor,Style,SUV,1,Petrol,18668,1,Delhi,0,3,6222.666666666667,1651650,1.2207164e+06,1,49.711189566863965,1,35.301699381234236
Ford,Endeavour,Sports,SUV,0,Petrol,52155,2,West Bengal,0,9,5795.0,309493,710527.94,0,35.0,0,-56.44182534342641
Maruti Suzuki,Swift,L,Sedan,0,Petrol,37922,2,Karnataka,0,12,3160.1666666666665,728323,543804.1,0,23.75178976437518,0,33.931128234821685
Maruti Suzuki,Ignis,ZX,Hatchback,0,Petrol,141430,1,Haryana,0,9,15714.444444444443,269325,651782.75,0,35.0,0,-58.67871618265442
Maruti Suzuki,S-Presso,Base,Hatchback,0,Electric,144716,2,Uttar Pradesh,0,7,20673.714285714286,531069,550578.75,0,2.4804489820938422,0,-3.543498545848346
Hyundai,Aura,Base,Sedan,0,CNG,10477,1,Tamil Nadu,0,3,3492.333333333333,496375,1.0533375e+06,1,60.0,1,-52.87597754755717
Tata,Tigor,XZ,Sedan,1,Petrol,125457,1,Delhi,0,7,17922.428571428572,1206975,720820.5,0,35.0,0,67.44459959171527
Maruti Suzuki,WagonR,Z,Hatchback,1,Petrol,110721,1,Maharashtra,1,5,22144.2,321727,747451.4,0,35.0,0,-56.956798694764586
Maruti Suzuki,S-Presso,Z,Hatchback,0,Electric,66834,1,Rajasthan,0,4,16708.5,572764,1.00394425e+06,0,30.064037420404567,0,-42.948624886292244
Mahindra,Thar,W4,SUV,0,Petrol,157768,2,Maharashtra,0,11,14342.545454545454,373527,618141.06,0,27.700771577523206,0,-39.572530825033155
Maruti Suzuki,S-Presso,ZX,Hatchback,0,Petrol,28902,1,Kerala,0,4,7225.5,1539000,1.0894541e+06,0,28.8843839569656,0,41.263405652808004
Hyundai,Grand i10,SX,Hatchback,0,Petrol,136101,1,Karnataka,0,9,15122.333333333334,808500,668005.6,0,14.72234047430364,0,21.031914963290916
Mahindra,TUV300,W10,SUV,0,Petrol,36816,2,Karnataka,1,10,3681.6,558069,618596.8,0,6.849286626416297,0,-9.78469518059471
Honda,Jazz,V,Sedan,1,Petrol,53840,1,Kerala,0,15,3589.333333333333,427527,556073.06,0,16.181730390869276,0,-23.116757701241823
Maruti Suzuki,Baleno,Z,Hatchback,0,Diesel,119271,1,Maharashtra,0,3,39757.0,346500,997338.2,0,35.0,0,-65.25752203787945
Maruti Suzuki,Celerio,Base,Hatchback,0,Petrol,108016,2,Maharashtra,0,6,18002.666666666668,1161600,852350.4,0,25.397388661910306,0,36.28198380272901
Maruti Suzuki,Ignis,Z,Hatchback,0,Hybrid,131295,2,Karnataka,0,9,14588.333333333334,224116,625604.5,0,35.0,0,-64.17608888682867
Audi,Q5,Premium,Luxury,0,Petrol,78989,1,Gujarat,0,11,7180.818181818182,294756,840687.44,0,35.0,0,-64.93869340113697
Maruti Suzuki,Baleno,L,Hatchback,0,Diesel,68552,1,Tamil Nadu,1,11,6232.0,877260,488649.7,0,35.0,0,79.52738381726684
Maruti Suzuki,Ertiga,ZX,MPV,0,CNG,125343,1,Telangana,0,9,13927.0,770269,673171.94,0,10.09666921090275,0,14.4238131584325
Ford,Endeavour,Trend,SUV,1,CNG,33041,2,Karnataka,0,18,1835.611111111111,1168351,721388.2,1,75.0,1,61.95870964410545
Tata,Tigor,XE,Sedan,0,Petrol,10845,1,Maharashtra,0,8,1355.625,219450,856244.5,0,35.0,0,-74.37063829315107
Toyota,Urban Cruiser,G+,SUV,0,CNG,96203,1,Chandigarh,0,4,24050.75,989320,951101.7,0,2.8128242333709452,0,4.018320333387065
Chevrolet,Beat,LTZ,Hatchback,0,Diesel,174137,2,Punjab,0,12,14511.416666666666,275880,385354.28,0,19.886115349860276,0,-28.40873621408611
Mahindra,Thar,AX3,SUV,0,Diesel,93129,2,Rajasthan,0,5,18625.8,763686,847749.1,0,6.941226568650247,0,-9.91603795521464
Hyundai,Verna,Sportz,Sedan,0,Diesel,91611,2,Kerala,0,19,4821.631578947368,418027,411111.53,0,1.177497529753369,0,1.6821393282190986
Renault,Kwid,RXL,Hatchback,0,Petrol,72171,1,Kerala,0,9,8019.0,578550,678191.06,0,10.284527120261187,0,-14.692181600373125
Maruti Suzuki,Ertiga,L,MPV,0,Petrol,83945,2,Chhattisgarh,0,10,8394.5,928642,567581.1,0,35.0,0,63.61396795920583
Ford,EcoSport,Titanium+,SUV,0,Petrol,170453,2,Tamil Nadu,0,11,15495.727272727272,747054,608525.9,0,15.935179009438176,0,22.76454144205454
Honda,City,ZX,Sedan,0,Petrol,77013,2,North East,0,8,9626.625,470125,608276.9,1,40.89840358471625,1,-22.712005121023218
Toyota,Urban Cruiser,ZX,SUV,0,Diesel,167506,2,Delhi,0,4,41876.5,1070269,1.0045415e+06,0,4.580124365195465,0,6.543034807422092
Maruti Suzuki,Ertiga,Z,MPV,1,Petrol,63125,2,Maharashtra,0,8,7890.625,885152,820802.25,0,5.487902232236814,0,7.839860331766878
Maruti Suzuki,Celerio,L,Hatchback,0,Petrol,131314,1,Karnataka,0,5,26262.8,633600,912294.56,0,21.384123261175304,0,-30.548747515964724
